,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1196,Fort Greene,40.68852726018977,-73.97290574369092,Mo's Fort Greene,40.687086786502725,-73.97468663141946,Bar
1197,Fort Greene,40.68852726018977,-73.97290574369092,BAM Rose Cinemas,40.68633844980032,-73.97743839568813,Indie Movie Theater
1198,Fort Greene,40.68852726018977,-73.97290574369092,Thistle & Clover,40.6895714801075,-73.97062690782748,Boutique
1199,Fort Greene,40.68852726018977,-73.97290574369092,Rhodora,40.691742,-73.971411,Wine Bar
1200,Fort Greene,40.68852726018977,-73.97290574369092,South Oxford Space,40.68537178154159,-73.97338159975061,Performing Arts Venue
1201,Fort Greene,40.68852726018977,-73.97290574369092,Brooklyn Academy of Music (BAM),40.686414521476856,-73.97765815258026,Opera House
1202,Fort Greene,40.68852726018977,-73.97290574369092,BAMcafé,40.68661791010818,-73.97757232189178,Lounge
1203,Fort Greene,40.68852726018977,-73.97290574369092,"Yours Truly, Brooklyn",40.686217,-73.974785,Stationery Store
1204,Fort Greene,40.68852726018977,-73.97290574369092,BAM Howard Gilman Opera House,40.68653655473017,-73.97785663604736,Opera House
1205,Fort Greene,40.68852726018977,-73.97290574369092,Saffron,40.685327,-73.97663,Flower Shop
1206,Fort Greene,40.68852726018977,-73.97290574369092,BAM Harvey Theater,40.68858644784374,-73.978708667925,Theater
1207,Fort Greene,40.68852726018977,-73.97290574369092,BAM Fisher,40.68599147113545,-73.97778689861296,Performing Arts Venue
1208,Fort Greene,40.68852726018977,-73.97290574369092,Lean Crust Pizza,40.68657872312703,-73.97510773767324,Pizza Place
1209,Fort Greene,40.68852726018977,-73.97290574369092,Theatre For A New Audience at Polonsky Shakespeare Center,40.687462396400065,-73.97832887283509,Theater
1210,Fort Greene,40.68852726018977,-73.97290574369092,National,40.687221,-73.976353,Thai Restaurant
1211,Fort Greene,40.68852726018977,-73.97290574369092,Brooklyn Yoga Club,40.69124911948249,-73.96943482807488,Yoga Studio
1212,Fort Greene,40.68852726018977,-73.97290574369092,Deniz,40.68680227698253,-73.97556515066572,Turkish Restaurant
1213,Fort Greene,40.68852726018977,-73.97290574369092,Heritage Wines,40.6895399765545,-73.9697503937935,Wine Shop
1214,Fort Greene,40.68852726018977,-73.97290574369092,Crunch Fitness - Ft. Greene,40.6879399210819,-73.9778620004654,Gym / Fitness Center
1215,Fort Greene,40.68852726018977,-73.97290574369092,Caffe e Vino,40.689807316555346,-73.97828826952299,Italian Restaurant
1216,Park Slope,40.67232052268197,-73.97705030183924,Community Bookstore,40.67277795840776,-73.97663364033278,Bookstore
1217,Park Slope,40.67232052268197,-73.97705030183924,Sounds,40.67245,-73.976784,Accessories Store
1218,Park Slope,40.67232052268197,-73.97705030183924,Sushi Katsuei,40.67061519402922,-73.97850388946965,Japanese Restaurant
1219,Park Slope,40.67232052268197,-73.97705030183924,Norman & Jules,40.6723,-73.97746877546308,Toy / Game Store
1220,Park Slope,40.67232052268197,-73.97705030183924,Tarzian West for Housewares,40.6710629647262,-73.97813115393357,Furniture / Home Store
1221,Park Slope,40.67232052268197,-73.97705030183924,Bareburger,40.671899897003335,-73.97762026256561,Burger Joint
1222,Park Slope,40.67232052268197,-73.97705030183924,Pinkberry,40.672152,-73.977019,Frozen Yogurt Shop
1223,Park Slope,40.67232052268197,-73.97705030183924,Blue Bottle Coffee,40.67060012485774,-73.97845821487122,Coffee Shop
1224,Park Slope,40.67232052268197,-73.97705030183924,Un Posto Italiano,40.672068,-73.976964,Gourmet Shop
1225,Park Slope,40.67232052268197,-73.97705030183924,La Bagel Delight,40.67357619516876,-73.97613583672266,Bagel Shop
1226,Park Slope,40.67232052268197,-73.97705030183924,Park Slope Food Coop,40.674759316149355,-73.97679448127747,Organic Grocery
1227,Park Slope,40.67232052268197,-73.97705030183924,JackRabbit Sports,40.67254406192617,-73.97678531951448,Sporting Goods Shop
1228,Park Slope,40.67232052268197,-73.97705030183924,Chocolateria,40.670176004174465,-73.97895775135352,Dessert Shop
1229,Park Slope,40.67232052268197,-73.97705030183924,Park Slope Yoga,40.674947131175415,-73.97604177723672,Yoga Studio
1230,Park Slope,40.67232052268197,-73.97705030183924,Paper Source,40.67456359114661,-73.97539317508254,Gift Shop
1231,Park Slope,40.67232052268197,-73.97705030183924,Lucky Rubber Ducky,40.671009995001306,-73.97819185811124,Furniture / Home Store
1232,Park Slope,40.67232052268197,-73.97705030183924,Häagen-Dazs,40.67374570023469,-73.97594801790059,Ice Cream Shop
1233,Park Slope,40.67232052268197,-73.97705030183924,Kidville,40.674346867645774,-73.9756006254868,Kids Store
1234,Park Slope,40.67232052268197,-73.97705030183924,Union Market,40.67535513328252,-73.97802507916008,Grocery Store
1235,Park Slope,40.67232052268197,-73.97705030183924,The Bagel Market,40.674169314512085,-73.97568317728211,Bagel Shop
1236,Park Slope,40.67232052268197,-73.97705030183924,Café Regular du Nord,40.67515658418125,-73.97530161274537,Coffee Shop
1237,Park Slope,40.67232052268197,-73.97705030183924,Slope Fitness,40.67428306031657,-73.97562831136452,Gym / Fitness Center
1238,Park Slope,40.67232052268197,-73.97705030183924,Unleashed by Petco,40.6748002908353,-73.97525636310657,Pet Store
1239,Park Slope,40.67232052268197,-73.97705030183924,Tarzian Hardware,40.67088600102473,-73.97806584835052,Hardware Store
1240,Park Slope,40.67232052268197,-73.97705030183924,Mr. Falafel,40.67026172390121,-73.97886918265603,Falafel Restaurant
1241,Park Slope,40.67232052268197,-73.97705030183924,Juice Press,40.67042732300631,-73.97862389294367,Juice Bar
1242,Park Slope,40.67232052268197,-73.97705030183924,Faros,40.67484536545343,-73.97526112644515,Greek Restaurant
1243,Park Slope,40.67232052268197,-73.97705030183924,Rose Water,40.675535776098286,-73.97823977457381,American Restaurant
1244,Park Slope,40.67232052268197,-73.97705030183924,Pino's La Forchetta,40.67142190117441,-73.97783143365199,Pizza Place
1245,Park Slope,40.67232052268197,-73.97705030183924,Papi's Grill,40.67211897419071,-73.97724899129872,Mexican Restaurant
1246,Park Slope,40.67232052268197,-73.97705030183924,Ellie Herman Pilates Annex,40.66974623678437,-73.97877782374528,Pilates Studio
1247,Park Slope,40.67232052268197,-73.97705030183924,Cousin John's Cafe and Bakery,40.67535345399024,-73.97495903554368,Bakery
1248,Park Slope,40.67232052268197,-73.97705030183924,Da Nonna Rosa Cucina Italiana,40.67287215700924,-73.97673164354593,Italian Restaurant
1249,Park Slope,40.67232052268197,-73.97705030183924,Roma Pizza,40.674685130823676,-73.97532842248118,Pizza Place
1250,Park Slope,40.67232052268197,-73.97705030183924,Burger Village,40.67034767005951,-73.9787535965878,Burger Joint
1251,Park Slope,40.67232052268197,-73.97705030183924,Ramen Danbo,40.67610393858413,-73.97457897663116,Ramen Restaurant
1252,Park Slope,40.67232052268197,-73.97705030183924,Hanki Everyday Korean,40.67020763445119,-73.97894388327475,Korean Restaurant
1253,Park Slope,40.67232052268197,-73.97705030183924,Velvette Brew,40.67393232429361,-73.98228660482863,Coffee Shop
1254,Park Slope,40.67232052268197,-73.97705030183924,Haenyeo,40.675163,-73.9811,Korean Restaurant
1255,Park Slope,40.67232052268197,-73.97705030183924,al di là,40.675158402943005,-73.98136997852275,Italian Restaurant
1256,Park Slope,40.67232052268197,-73.97705030183924,Buttermilk Bake Shop,40.674793966895685,-73.98164349662366,Bakery
1257,Park Slope,40.67232052268197,-73.97705030183924,High Dive,40.67498321012053,-73.98145773872996,Dive Bar
1258,Park Slope,40.67232052268197,-73.97705030183924,Opal Massage,40.67484666285201,-73.9722706386044,Massage Studio
1259,Park Slope,40.67232052268197,-73.97705030183924,Venelle,40.675578721670284,-73.97471215785893,Salon / Barbershop
1260,Park Slope,40.67232052268197,-73.97705030183924,The Commissioner,40.67490708650785,-73.98142727366147,Pub
1261,Park Slope,40.67232052268197,-73.97705030183924,Reedchy,40.67441213354127,-73.98196533013285,Spa
1262,Park Slope,40.67232052268197,-73.97705030183924,Banhmigos,40.67554670000001,-73.97435089999999,Vietnamese Restaurant
1263,Park Slope,40.67232052268197,-73.97705030183924,Luke's Lobster,40.675257935177946,-73.98123430531749,Seafood Restaurant
1264,Park Slope,40.67232052268197,-73.97705030183924,Scottadito Osteria Toscana,40.674841377650885,-73.97649751739819,Italian Restaurant
1265,Park Slope,40.67232052268197,-73.97705030183924,Mandala Tibetan Store,40.675631902384744,-73.97468783583096,Miscellaneous Shop
1266,Park Slope,40.67232052268197,-73.97705030183924,Brooklyn Conservatory of Music,40.67588111682592,-73.97473840698173,Performing Arts Venue
1267,Park Slope,40.67232052268197,-73.97705030183924,Puppetworks,40.67111382880993,-73.98155514780184,Theater
1268,Park Slope,40.67232052268197,-73.97705030183924,Bark Slope,40.67556283220665,-73.97425491394594,Pet Store
1269,Park Slope,40.67232052268197,-73.97705030183924,La Villa,40.67439262406785,-73.98190586497698,Pizza Place
1270,Park Slope,40.67232052268197,-73.97705030183924,Brooklyn Burgers & Beer,40.67450404381487,-73.98181864255947,Burger Joint
1271,Park Slope,40.67232052268197,-73.97705030183924,Song Thai Restaurant & Bar,40.67348918684329,-73.98259318840869,Thai Restaurant
1272,Park Slope,40.67232052268197,-73.97705030183924,Calexico,40.674277064322325,-73.98224175559145,Taco Place
1273,Park Slope,40.67232052268197,-73.97705030183924,Bar Basic,40.675241418058384,-73.9749497566003,Burger Joint
1274,Park Slope,40.67232052268197,-73.97705030183924,Negril,40.674953218131854,-73.98158968562775,Caribbean Restaurant
1275,Park Slope,40.67232052268197,-73.97705030183924,Bonnie's Grill,40.67431661397844,-73.98218183269694,American Restaurant
1276,Park Slope,40.67232052268197,-73.97705030183924,Hunan Delight,40.67546106658002,-73.97804145177376,Chinese Restaurant
1277,Park Slope,40.67232052268197,-73.97705030183924,Barnes & Noble,40.66878103727239,-73.97987896356278,Bookstore
1278,Park Slope,40.67232052268197,-73.97705030183924,Milk Bar,40.67545579055746,-73.97798842992185,Coffee Shop
1279,Park Slope,40.67232052268197,-73.97705030183924,Blue Ribbon Brasserie,40.674200882734006,-73.98230126081296,American Restaurant
1280,Park Slope,40.67232052268197,-73.97705030183924,JPan Sushi,40.673659,-73.982342,Sushi Restaurant
1281,Park Slope,40.67232052268197,-73.97705030183924,Lin & Li Beauty Spa,40.67527256367722,-73.97488260552032,Nail Salon
1282,Cypress Hills,40.68239101144211,-73.87661596457296,Original Mike's Pizza,40.68360015531762,-73.8724819066971,Pizza Place
1283,Cypress Hills,40.68239101144211,-73.87661596457296,Barzola,40.681656054552754,-73.87140462683874,South American Restaurant
1284,Cypress Hills,40.68239101144211,-73.87661596457296,McDonald's,40.67982955430789,-73.87916542970288,Fast Food Restaurant
1285,Cypress Hills,40.68239101144211,-73.87661596457296,El Gran Mar de Plata,40.68216987577137,-73.87786514645846,Latin American Restaurant
1286,Cypress Hills,40.68239101144211,-73.87661596457296,Baskin-Robbins,40.68357218686982,-73.87304187177563,Ice Cream Shop
1287,Cypress Hills,40.68239101144211,-73.87661596457296,Family Dollar,40.681206,-73.879874,Discount Store
1288,Cypress Hills,40.68239101144211,-73.87661596457296,Dunkin',40.67945277655429,-73.88049059755326,Donut Shop
1289,Cypress Hills,40.68239101144211,-73.87661596457296,Capital One Bank,40.6839069,-73.8720131,Bank
1290,Cypress Hills,40.68239101144211,-73.87661596457296,Baskin-Robbins,40.67943034102861,-73.88046173390097,Ice Cream Shop
1291,Cypress Hills,40.68239101144211,-73.87661596457296,KFC,40.680080116666666,-73.87668,Fried Chicken Joint
1292,Cypress Hills,40.68239101144211,-73.87661596457296,Wendy’s,40.680229176755745,-73.87792021036148,Fast Food Restaurant
1293,Cypress Hills,40.68239101144211,-73.87661596457296,KFC,40.679959133333334,-73.879072,Fried Chicken Joint
1294,Cypress Hills,40.68239101144211,-73.87661596457296,Wo Hop Chinese Restaurant,40.681668,-73.878741,Chinese Restaurant
1295,Cypress Hills,40.68239101144211,-73.87661596457296,Crown Fried Chicken,40.68181382906068,-73.8785776308024,Fried Chicken Joint
1296,Cypress Hills,40.68239101144211,-73.87661596457296,Faro Del Pacifico Pupuseria,40.68274515669158,-73.87526925479966,Spanish Restaurant
1297,Cypress Hills,40.68239101144211,-73.87661596457296,Toribio Restaurant,40.6821421,-73.8781535,Latin American Restaurant
1298,Cypress Hills,40.68239101144211,-73.87661596457296,Key Food,40.68418116173651,-73.87240741554973,Supermarket
1299,Cypress Hills,40.68239101144211,-73.87661596457296,Atlantic Avenue & Conduit Boulevard,40.680542800909336,-73.87508157737864,Intersection
1300,Cypress Hills,40.68239101144211,-73.87661596457296,El Pulgarcito De America: Restaurant Y Pupuseria,40.681816,-73.879462,Latin American Restaurant
1301,Cypress Hills,40.68239101144211,-73.87661596457296,Shell,40.679499,-73.877938,Gas Station
1302,Cypress Hills,40.68239101144211,-73.87661596457296,Cityline Ballpark,40.67973597758609,-73.8770436275628,Baseball Field
1303,Cypress Hills,40.68239101144211,-73.87661596457296,Cypress Pizzeria & Italian Restaurant,40.683287,-73.872787,Pizza Place
1304,Cypress Hills,40.68239101144211,-73.87661596457296,Mexican Restaurant Coffee Shop,40.683627,-73.872922,Coffee Shop
1305,Cypress Hills,40.68239101144211,-73.87661596457296,Sing Yee Kitchen,40.684193359538384,-73.87243252194615,Chinese Restaurant
1306,Cypress Hills,40.68239101144211,-73.87661596457296,Brooklyn Meat Market,40.68612897332879,-73.87731925684199,Deli / Bodega
1307,Cypress Hills,40.68239101144211,-73.87661596457296,Castillo De Jagua Restaurant,40.683644,-73.871851,Food
1308,Cypress Hills,40.68239101144211,-73.87661596457296,Dance Atlantic Studio,40.68182992914687,-73.8712323533888,Dance Studio
1309,Cypress Hills,40.68239101144211,-73.87661596457296,MTA Subway - Crescent St (J/Z),40.684621089458496,-73.87170415667899,Metro Station
1310,East New York,40.669925700847045,-73.88069863917366,Popeyes Louisiana Kitchen,40.666226,-73.882483,Fried Chicken Joint
1311,East New York,40.669925700847045,-73.88069863917366,Caterina Pizza,40.66638294169508,-73.88333574100211,Pizza Place
1312,East New York,40.669925700847045,-73.88069863917366,New Lots Ave Pedestrian Plaza,40.66624514967573,-73.8834691342827,Plaza
1313,East New York,40.669925700847045,-73.88069863917366,Shepherd Guest House,40.671303,-73.879865,Event Service
1314,East New York,40.669925700847045,-73.88069863917366,J&J Deli,40.67009949613691,-73.8814719924819,Deli / Bodega
1315,East New York,40.669925700847045,-73.88069863917366,Livonia Deli & Grocery,40.666539,-73.883374,Deli / Bodega
1316,East New York,40.669925700847045,-73.88069863917366,New Beginning West Indian And American Cuisine,40.67315353790367,-73.87764082384443,Caribbean Restaurant
1317,East New York,40.669925700847045,-73.88069863917366,la bona pizza,40.673632,-73.882814,Fast Food Restaurant
1318,East New York,40.669925700847045,-73.88069863917366,Kareemation Music Studio,40.670821776504525,-73.87543850240264,Music Venue
1319,East New York,40.669925700847045,-73.88069863917366,MTA Subway - Shepherd Ave (A/C),40.674141475413066,-73.88077506705207,Metro Station
1320,East New York,40.669925700847045,-73.88069863917366,MTA Bus - B15 Bus Stop,40.66627779751987,-73.8838968633744,Bus Station
1321,East New York,40.669925700847045,-73.88069863917366,75th Precinct Gym,40.674352384495194,-73.88080478531634,Gym
1322,Starrett City,40.64758905230874,-73.87936970045875,CVS pharmacy,40.64731557725518,-73.8829897895851,Pharmacy
1323,Starrett City,40.64758905230874,-73.87936970045875,Dunkin',40.646776,-73.883176,Donut Shop
1324,Starrett City,40.64758905230874,-73.87936970045875,Boston Market,40.64725,-73.88255,American Restaurant
1325,Starrett City,40.64758905230874,-73.87936970045875,Golden Krust Caribbean Restaurant,40.647002902822784,-73.88348879657343,Caribbean Restaurant
1326,Starrett City,40.64758905230874,-73.87936970045875,Armandos Pizzaria,40.646847515605664,-73.88349079761275,Pizza Place
1327,Starrett City,40.64758905230874,-73.87936970045875,Starret Dental Office,40.64713884072279,-73.88248723403298,Pharmacy
1328,Starrett City,40.64758905230874,-73.87936970045875,Associated Supermarket,40.64697299825985,-73.88368048731735,Supermarket
1329,Starrett City,40.64758905230874,-73.87936970045875,50% Half Cards,40.64715149472114,-73.8835839760955,Convenience Store
1330,Starrett City,40.64758905230874,-73.87936970045875,CityFresh Market,40.646706,-73.883821,Supermarket
1331,Starrett City,40.64758905230874,-73.87936970045875,Starrett City Shopping Center,40.649342,-73.88432900000001,Shopping Mall
1337,Flatlands,40.630446043757466,-73.92911302644674,Blue Mountain Farm,40.6309744234342,-73.92809302702906,Caribbean Restaurant
1338,Flatlands,40.630446043757466,-73.92911302644674,Dollar Tree,40.6308226086957,-73.9281539130435,Discount Store
1339,Flatlands,40.630446043757466,-73.92911302644674,David fox park (pool area),40.6288821832122,-73.92690897147251,Park
1340,Flatlands,40.630446043757466,-73.92911302644674,Staples,40.6293858,-73.9283275,Paper / Office Supplies Store
1341,Flatlands,40.630446043757466,-73.92911302644674,Topaze Restaurant,40.626595,-73.927438,Caribbean Restaurant
1342,Flatlands,40.630446043757466,-73.92911302644674,McDonald's,40.632118034905155,-73.92863802147076,Fast Food Restaurant
1343,Flatlands,40.630446043757466,-73.92911302644674,Walgreens,40.62665649231498,-73.92800644040108,Pharmacy
1344,Flatlands,40.630446043757466,-73.92911302644674,Best Buy,40.62806317093216,-73.92512357041417,Electronics Store
1345,Flatlands,40.630446043757466,-73.92911302644674,CVS pharmacy,40.634008373260016,-73.92861972621603,Pharmacy
1346,Flatlands,40.630446043757466,-73.92911302644674,Popeyes Louisiana Kitchen,40.63339526517911,-73.92863461806391,Fried Chicken Joint
1347,Flatlands,40.630446043757466,-73.92911302644674,Wendy’s,40.6336,-73.92812,Fast Food Restaurant
1348,Flatlands,40.630446043757466,-73.92911302644674,Rite Aid,40.6287668,-73.9277292,Pharmacy
1349,Flatlands,40.630446043757466,-73.92911302644674,Redbox,40.63359,-73.929239,Video Store
1350,Flatlands,40.630446043757466,-73.92911302644674,Matrix Lounge,40.632413657201624,-73.93371247385366,Lounge
1351,Flatlands,40.630446043757466,-73.92911302644674,Aura Lounge,40.632307,-73.933679,Bar
1352,Flatlands,40.630446043757466,-73.92911302644674,KFC,40.63319453951319,-73.92811279027711,Fried Chicken Joint
1353,Flatlands,40.630446043757466,-73.92911302644674,Podium Night Club,40.62776847461678,-73.92745339862262,Nightclub
1354,Flatlands,40.630446043757466,-73.92911302644674,No. 1 Kitchen,40.628989000000004,-73.923789,Chinese Restaurant
1355,Flatlands,40.630446043757466,-73.92911302644674,New Gourmet Deli,40.62882045012981,-73.92386631673396,Deli / Bodega
1357,Manhattan Beach,40.57791350308657,-73.94353722891886,Manhattan Beach,40.577369807675716,-73.94553127479593,Beach
1358,Manhattan Beach,40.57791350308657,-73.94353722891886,manhattan beach playground,40.577114717720455,-73.94658748002345,Playground
1359,Manhattan Beach,40.57791350308657,-73.94353722891886,Carvel Express,40.5779615,-73.9435508,Ice Cream Shop
1360,Manhattan Beach,40.57791350308657,-73.94353722891886,Chillax Manhattan Beach Cafe,40.578835999999995,-73.938229,Café
1361,Manhattan Beach,40.57791350308657,-73.94353722891886,MTA Bus - B1/B49 - Oriental Blvd & Hastings St,40.57793288924235,-73.94400435922027,Bus Stop
1362,Manhattan Beach,40.57791350308657,-73.94353722891886,The Bay,40.57831583795953,-73.94082994355075,Harbor / Marina
1363,Manhattan Beach,40.57791350308657,-73.94353722891886,Subway Cafe,40.578508855362905,-73.93842647743246,Sandwich Place
1364,Manhattan Beach,40.57791350308657,-73.94353722891886,MTA Bus - Oriental Bl & Mackenzie St (B1/B49),40.578153804714766,-73.93971486699742,Bus Stop
1365,Manhattan Beach,40.57791350308657,-73.94353722891886,Lucky Garden,40.57836375492086,-73.93840747922525,Food
1366,Manhattan Beach,40.57791350308657,-73.94353722891886,Panini Tozt Cafe,40.578679,-73.938244,Café
1367,Manhattan Beach,40.57791350308657,-73.94353722891886,Enzo's Pizza,40.578589054743176,-73.93805832939209,Pizza Place
1368,Coney Island,40.57429256471601,-73.98868295821637,Abe Stark Ice Skating Rink,40.573291392332266,-73.98574233055115,Skating Rink
1369,Coney Island,40.57429256471601,-73.98868295821637,MCU Park,40.574684916876095,-73.98464798927307,Baseball Stadium
1370,Coney Island,40.57429256471601,-73.98868295821637,Coney Island Brewing Co.,40.57518859380483,-73.98399145930985,Brewery
1371,Coney Island,40.57429256471601,-73.98868295821637,Parachute Jump,40.57282664444535,-73.98388963048936,Monument / Landmark
1372,Coney Island,40.57429256471601,-73.98868295821637,Ford Amphitheater at Coney Island Boardwalk,40.57276105953936,-73.9880736881867,Music Venue
1373,Coney Island,40.57429256471601,-73.98868295821637,Coney Island W. 23,40.57153847747886,-73.98793566708896,Beach
1374,Coney Island,40.57429256471601,-73.98868295821637,MCU Park Party Deck,40.57494549680312,-73.9843320152518,Baseball Stadium
1375,Coney Island,40.57429256471601,-73.98868295821637,B&B Carousel,40.57305167125288,-73.98334369119614,Theme Park Ride / Attraction
1376,Coney Island,40.57429256471601,-73.98868295821637,Golden Krust Caribbean Restaurant,40.57673386749078,-73.98467588824637,Caribbean Restaurant
1377,Coney Island,40.57429256471601,-73.98868295821637,Footprints Cafe,40.57559180433582,-73.98327133123327,Caribbean Restaurant
1378,Coney Island,40.57429256471601,-73.98868295821637,Lunatics Ice Cream,40.5746690553649,-73.98593848520936,Dessert Shop
1379,Coney Island,40.57429256471601,-73.98868295821637,Cyclone City,40.57506622249203,-73.98510631996176,Clothing Store
1380,Coney Island,40.57429256471601,-73.98868295821637,Coney Island Farmers' Market,40.57507607644353,-73.98412227630615,Farmers Market
1381,Coney Island,40.57429256471601,-73.98868295821637,Mermaid Pharmacy,40.5779062,-73.98651480674744,Pharmacy
1382,Coney Island,40.57429256471601,-73.98868295821637,Not Rays,40.575482083823,-73.99416811828121,Pizza Place
1383,Bath Beach,40.59951870282238,-73.99875221443519,Bensonhurst Park,40.59706512836673,-73.99834018927032,Park
1384,Bath Beach,40.59951870282238,-73.99875221443519,Bay Parkway Water Front,40.595941083263355,-74.00091684248035,Surf Spot
1385,Bath Beach,40.59951870282238,-73.99875221443519,Lutzina Bar&Lounge,40.600806772347404,-74.00057826419268,Hookah Bar
1386,Bath Beach,40.59951870282238,-73.99875221443519,Five Guys,40.59528911421907,-73.99997669541368,Burger Joint
1387,Bath Beach,40.59951870282238,-73.99875221443519,Ichi Sushi,40.60177410615188,-73.99386866086485,Sushi Restaurant
1388,Bath Beach,40.59951870282238,-73.99875221443519,Carvel,40.59873282517246,-73.99767033981745,Ice Cream Shop
1389,Bath Beach,40.59951870282238,-73.99875221443519,Golden Bun Bakery,40.60196235708771,-73.99402451118084,Bakery
1390,Bath Beach,40.59951870282238,-73.99875221443519,German Chocolate Cake,40.59628423084234,-73.99754251009294,German Restaurant
1391,Bath Beach,40.59951870282238,-73.99875221443519,Starbucks,40.59522682860779,-74.00001700705624,Coffee Shop
1392,Bath Beach,40.59951870282238,-73.99875221443519,La Bella Pizza Express,40.60200450936564,-73.99412688007006,Pizza Place
1393,Bath Beach,40.59951870282238,-73.99875221443519,Sweet House Drinks And Desserts,40.60291763540403,-73.99547275394062,Dessert Shop
1394,Bath Beach,40.59951870282238,-73.99875221443519,Istanbul Turkish Fast Food & Restaurant,40.60177064956682,-73.99385594134259,Turkish Restaurant
1395,Bath Beach,40.59951870282238,-73.99875221443519,Pino's Ristorante,40.60095549134201,-74.00080555696856,Italian Restaurant
1396,Bath Beach,40.59951870282238,-73.99875221443519,Casa Edesia Pizza and Grill,40.599751,-74.002672,Italian Restaurant
1397,Bath Beach,40.59951870282238,-73.99875221443519,Kung Fu Tea,40.60203,-73.99431,Bubble Tea Shop
1398,Bath Beach,40.59951870282238,-73.99875221443519,Enterprise Rent-A-Car,40.59928123418259,-73.99810463554104,Rental Car Location
1399,Bath Beach,40.59951870282238,-73.99875221443519,Lazzat Restaurant,40.60161865426119,-74.00151939557935,Restaurant
1400,Bath Beach,40.59951870282238,-73.99875221443519,Vivi Bubble Tea,40.60231190315835,-73.99431243359834,Bubble Tea Shop
1401,Bath Beach,40.59951870282238,-73.99875221443519,Choi Fook,40.60380104533078,-73.99706030622109,Dim Sum Restaurant
1402,Bath Beach,40.59951870282238,-73.99875221443519,La granja,40.602022999999996,-74.003039,Peruvian Restaurant
1403,Bath Beach,40.59951870282238,-73.99875221443519,Bath Beach Diner,40.60084932989763,-74.00078836993349,Diner
1404,Bath Beach,40.59951870282238,-73.99875221443519,Golden Bay Restaurant,40.60253428582102,-73.9950322275292,Cantonese Restaurant
1405,Bath Beach,40.59951870282238,-73.99875221443519,Charisma Bay,40.601963,-73.994462,Chinese Restaurant
1406,Bath Beach,40.59951870282238,-73.99875221443519,Capital One Bank,40.6023697,-73.9948955,Bank
1407,Bath Beach,40.59951870282238,-73.99875221443519,Bp,40.598402,-73.997468,Gas Station
1408,Bath Beach,40.59951870282238,-73.99875221443519,Burger King,40.6021572477629,-73.9945639378856,Fast Food Restaurant
1409,Bath Beach,40.59951870282238,-73.99875221443519,CVS pharmacy,40.59994334284435,-74.00256830373442,Pharmacy
1410,Bath Beach,40.59951870282238,-73.99875221443519,Wendy’s,40.5954753408108,-74.00020211935043,Fast Food Restaurant
1411,Bath Beach,40.59951870282238,-73.99875221443519,Happy Seafood Restaurant,40.602504639789174,-73.99505289699076,Chinese Restaurant
1412,Bath Beach,40.59951870282238,-73.99875221443519,Rite Aid,40.602191223694064,-73.99914934245267,Pharmacy
1413,Bath Beach,40.59951870282238,-73.99875221443519,Verizon,40.60290710028119,-73.99485773873494,Mobile Phone Shop
1414,Bath Beach,40.59951870282238,-73.99875221443519,CVS pharmacy,40.6025827767678,-73.99469135947518,Pharmacy
1415,Bath Beach,40.59951870282238,-73.99875221443519,Shell,40.60016882585737,-74.0025674030433,Gas Station
1416,Bath Beach,40.59951870282238,-73.99875221443519,Dunkin',40.59810002493462,-73.9972249060587,Donut Shop
1417,Bath Beach,40.59951870282238,-73.99875221443519,Piccolo's,40.59814980436864,-73.99797291293929,Pizza Place
1418,Bath Beach,40.59951870282238,-73.99875221443519,Bagel Chief,40.59895553157361,-73.99956252573816,Bagel Shop
1419,Bath Beach,40.59951870282238,-73.99875221443519,Skyway Restaurant & Kabab House,40.600614,-74.000764,Kebab Restaurant
1420,Bath Beach,40.59951870282238,-73.99875221443519,China Garden,40.601019,-74.001308,Chinese Restaurant
1421,Bath Beach,40.59951870282238,-73.99875221443519,GameStop,40.602770064227045,-73.99494541321205,Video Game Store
1422,Bath Beach,40.59951870282238,-73.99875221443519,Kagetsu,40.60119,-74.001486,Sushi Restaurant
1423,Bath Beach,40.59951870282238,-73.99875221443519,Kung Fu Restaurant,40.60178974142826,-74.00229706990487,Asian Restaurant
1424,Bath Beach,40.59951870282238,-73.99875221443519,GAP,40.60331170531391,-73.99575593471373,Clothing Store
1425,Bath Beach,40.59951870282238,-73.99875221443519,SUBWAY,40.602968419001414,-73.99556147681758,Sandwich Place
1426,Bath Beach,40.59951870282238,-73.99875221443519,Wheel Fun Rentals,40.59542951589601,-74.00095582008362,Bike Rental / Bike Share
1427,Borough Park,40.633130512758015,-73.99049823044811,Orchidea,40.636390000000006,-73.993899,American Restaurant
1428,Borough Park,40.633130512758015,-73.99049823044811,Amnon's Pizza,40.63528768356099,-73.99192730400661,Pizza Place
1429,Borough Park,40.633130512758015,-73.99049823044811,GoBo's,40.631559,-73.995199,Café
1430,Borough Park,40.633130512758015,-73.99049823044811,Sub express,40.632764,-73.994078,Fast Food Restaurant
1431,Borough Park,40.633130512758015,-73.99049823044811,Chase Bank,40.634778489400276,-73.99202138185501,Bank
1432,Borough Park,40.633130512758015,-73.99049823044811,Chase Bank,40.635845,-73.991701,Bank
